n,m,l,S,nonlinear_gain,linearity_score,mse_full,mse_linear,gain_mean,gain_std,steps_used,steps_mean,converged,n_converged,n_seeds,n_runs
32,16,4,0.95,0.9802712798118591,0.9624269008636475,1.0614943676046096e-05,0.0005385410622693598,0.2285917425820058,0.4049775675198056,33941,37793.875,True,92,96,6
64,2,1,0.85,0.0,1.0,0.04182867705821991,0.04182867705821991,0.0,0.0,8000,12933.4,True,9,15,3
64,2,1,0.9,0.0,1.0,0.028592055663466454,0.028592055663466454,4.337730767171403e-09,2.8768990043266825e-08,20000,12933.4,False,9,15,3
64,2,1,0.95,0.0,1.0,0.014653986319899559,0.014653986319899559,4.197179256001012e-09,1.570440676683054e-08,20000,12933.4,False,9,15,3
64,2,2,0.85,0.2113990038633346,0.6687796711921692,0.0375365391373634,0.0475989021360874,0.16001779329963028,0.04297520119280319,80001,54844.4375,False,26,32,4
64,2,2,0.9,0.15891127288341522,0.8106073141098022,0.02496328204870224,0.02967972680926323,0.14521721389985853,0.04048821179602874,24000,46613.25806451613,True,54,62,6
64,2,2,0.95,0.2706817090511322,0.9835313558578491,0.010928419418632984,0.014984434470534325,0.24152115612854191,0.035000606530385114,80000,55524.950617283954,True,75,81,6
64,2,3,0.85,0.3957780599594116,0.5052275061607361,0.03214363381266594,0.053198397159576416,0.33876514434814453,0.08652777869964182,97501,71613.58064516129,True,25,31,3
64,2,3,0.9,0.4707348048686981,0.6960484981536865,0.019649390131235123,0.03712580353021622,0.40379993339161296,0.09030067821405119,48000,58241.98901098901,True,84,91,6
64,2,3,0.95,0.5982722640037537,0.4291384816169739,0.00871024839580059,0.021681983023881912,0.48648887579558325,0.11893571231712773,137501,79631.4918032787,True,55,61,5
64,2,4,0.85,0.432966947555542,0.4423651099205017,0.03147069737315178,0.05550064891576767,0.3814886644963295,0.08491584937239753,97501,71532.93548387097,True,25,31,3
64,2,4,0.9,0.5888186097145081,0.5300962924957275,0.017070133239030838,0.041514866054058075,0.4934772350419606,0.06934915223093077,144000,87489.71369294605,True,235,241,11
64,2,4,0.95,0.5877003073692322,0.5153024196624756,0.007947830483317375,0.01927684061229229,0.4542125688645994,0.16055341066661402,144000,100683.97169811321,True,204,212,11
64,4,1,0.85,0.0,1.0,0.03894394263625145,0.03894394263625145,-3.170383754043845e-08,1.1389421203273104e-07,20000,12933.4,False,9,15,3
64,4,1,0.9,3.5491879657456593e-07,1.0,0.026240423321723938,0.026240432634949684,5.155312123861222e-08,2.4996051961953395e-07,20000,12933.4,False,9,15,3
64,4,1,0.95,1.4215092960512266e-06,1.0,0.0131032634526491,0.0131032820791006,2.4624734843807044e-08,5.915232325415581e-07,10001,12933.4,True,9,15,3
64,4,2,0.85,0.5063806772232056,0.6908259391784668,0.030902454629540443,0.06260382384061813,0.3927605259232223,0.16253189358493142,75001,56563.1875,False,26,32,4
64,4,2,0.9,0.39187195897102356,0.6691479682922363,0.01937277428805828,0.031856413930654526,0.3811228006116806,0.08643057824842044,45001,37420.032258064515,True,26,31,3
64,4,2,0.95,0.44165492057800293,0.6661628484725952,0.00841874536126852,0.015078040771186352,0.4170399490864046,0.07769057662514674,47501,39194.22580645161,True,25,31,3
64,4,3,0.85,0.5745234489440918,0.6488717794418335,0.025382041931152344,0.0596555732190609,0.5420758791508213,0.06746100492931982,62501,48952.290322580644,True,25,31,3
64,4,3,0.9,0.6997063159942627,0.5942938923835754,0.014260722324252129,0.047489266842603683,0.6691528539503774,0.10553443240909896,87501,65161.967741935485,True,25,31,3
